interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
1435,1440,1,0,28.91,3,0,1,3,3,1,3.85,68.05,185.79,18.95,67.84,0
1435,1440,1,5,39.3,0,3,10,7,7,0,5.23,102.18,368.86,18.41,101.97,0
1435,1440,1,0,79.04,0,0,11,0,0,0,5.27,36.02,60,4.33,35.09,28
1435,1440,1,0,11.54,0,0,12,1,1,1,1.53,18.49,21.57,20.44,18.27,0
1435,1440,1,0,20.25,0,1,13,1,1,0,2.7,64.56,123.64,18.97,64.35,0
1435,1440,1,0,13.38,1,0,14,1,1,1,2.67,96.46,123.86,19.24,96.28,0
1435,1440,1,0,81.3,0,1,15,3,3,2,6.45,110.95,117.56,2.64,110.42,75
1435,1440,1,5,13.76,0,0,16,0,0,0,2.74,83.4,109.42,19.12,83.19,0
1435,1440,1,0,9.75,2,0,17,1,1,3,1.29,44.6,41.33,19.1,44.43,0
1435,1440,1,0,74.42,0,3,18,2,2,2,5.89,112.09,105.61,2.57,111.68,71
1435,1440,1,0,3.54,0,0,19,0,0,0,0.71,18.78,5,15.26,18.52,0
1435,1440,1,0,42.9,0,1,2,4,4,0,2.85,23.65,60.95,12.19,23.32,14
1435,1440,1,1,9.44,0,0,20,0,0,0,1.89,94.52,88.23,19.82,94.34,0
1435,1440,1,0,3.06,0,0,21,1,1,0,0.61,168.19,30,11.7,167.84,0
1435,1440,1,0,9.61,0,0,22,0,0,0,1.92,100000,10,0,,10
1435,1440,1,0,4.67,0,0,23,0,0,1,1.8,13.5,4.11,13.33,13.21,0
1435,1440,1,0,3.84,0,1,24,0,0,0,0.76,50.06,10.54,11.05,49.7,0
1435,1440,1,0,1.82,0,0,25,0,0,0,0.36,28.75,5,19.25,28.54,0
1435,1440,1,0,5.66,0,0,26,0,0,0,1.13,100000,5,0,,5
1435,1440,1,0,,0,0,27,0,0,0,,,0,,,
1435,1440,1,0,0.51,0,0,28,0,0,0,0.1,168.1,5,11.71,167.76,0
1435,1440,1,7,53.87,0,1,3,1,1,0,7.15,35.91,177.8,18.49,35.73,0
1435,1440,1,2,29.25,0,0,4,0,0,1,3.89,63.15,177.42,19.28,62.91,0
1435,1440,1,0,44.28,0,1,5,1,1,3,3.48,13.61,34.48,11.74,13.33,2
1435,1440,1,0,76.42,0,4,6,0,0,7,9.9,6.38,42.23,17.95,6.16,0
1435,1440,1,0,25.42,0,7,7,0,0,0,3.36,36.78,87.62,18.85,36.57,0
1435,1440,1,0,22.02,2,0,8,1,1,2,2.92,33.02,70.04,19.38,32.81,0
1435,1440,1,0,24.88,0,2,9,0,0,4,2.42,9.17,21.35,19.16,8.95,0
1440,1445,1,0,28.83,3,0,1,5,5,4,3.83,68.25,185.26,18.89,68.04,0
1440,1445,1,8,38.06,2,3,10,1,1,0,5.06,100.95,357.25,18.64,100.77,0
1440,1445,1,0,79.04,0,0,11,2,2,0,5.27,77.03,60,2.02,75.05,44
1440,1445,1,0,12.06,0,3,12,0,0,1,1.57,18.98,22.56,19.91,18.79,0
1440,1445,1,0,20.75,0,1,13,3,3,0,2.77,64.69,126.69,18.94,64.47,0
1440,1445,1,0,14.25,2,0,14,2,2,1,2.84,96.27,131.94,19.28,96.06,0
1440,1445,1,0,71.01,0,0,15,0,0,4,5.62,118.24,102.68,2.48,120.91,66
1440,1445,1,2,11.03,0,0,16,0,0,0,2.2,82.76,87.67,19.26,82.58,0
1440,1445,1,0,10.38,1,0,17,3,3,0,1.38,44.44,44,19.17,44.23,0
1440,1445,1,0,68.85,0,0,18,0,0,4,5.44,74.03,97.7,3.89,74.13,59
1440,1445,1,0,3.54,0,0,19,0,0,0,0.71,16.61,5,17.25,16.38,0
1440,1445,1,0,52.61,0,4,2,1,1,0,3.49,25.89,74.74,11.13,25.53,25
1440,1445,1,2,8.78,0,0,20,0,0,0,1.75,95.3,82.06,19.66,95.14,0
1440,1445,1,0,3.06,0,0,21,0,0,0,0.61,167.19,30,11.77,166.85,0
1440,1445,1,0,7.97,0,0,22,0,0,1,1.49,429.4,8.3,0.49,14501.42,7
1440,1445,1,0,,0,0,23,0,0,0,,,0,,,
1440,1445,1,0,5.46,0,0,24,0,0,0,1.09,46.89,15,11.8,46.55,0
1440,1445,1,0,3.05,1,0,25,0,0,1,0.59,32.43,8.38,17.06,31.61,0
1440,1445,1,0,5.97,0,1,26,0,0,0,1.15,328.06,5.28,0.55,320.8,5
1440,1445,1,0,,0,0,27,0,0,0,,,0,,,
1440,1445,1,0,0.51,0,0,28,0,0,0,0.1,167.99,5,11.71,167.64,0
1440,1445,1,8,44.55,0,4,3,0,0,0,5.89,35.57,147.01,18.67,35.37,0
1440,1445,1,1,24.76,0,0,4,1,1,5,3.28,63.69,150.17,19.11,63.32,0
1440,1445,1,0,49.16,0,5,5,2,2,4,3.81,13.52,38.29,11.82,13.22,5
1440,1445,1,0,40.12,0,3,6,0,0,6,5.08,6.25,22.17,18.31,6.02,0
1440,1445,1,0,35.76,0,6,7,0,0,0,4.74,37.23,123.28,18.62,37.02,0
1440,1445,1,0,20.17,2,0,8,1,1,4,2.67,33.44,64.13,19.14,33.25,0
1440,1445,1,0,22.34,0,4,9,1,1,1,2.18,9.06,19.18,19.38,8.87,0
1445,1450,1,0,29.41,2,0,1,8,8,1,3.91,67.63,189,19.06,67.42,0
1445,1450,1,6,36.94,3,2,10,3,3,0,4.91,100.24,346.72,18.77,100.05,0
1445,1450,1,0,79.04,0,0,11,0,0,0,5.27,330.86,60,0.47,322.36,51
1445,1450,1,0,20.14,0,2,12,1,1,0,2.66,19.35,37.65,19.53,19.15,0
1445,1450,1,0,21.3,0,0,13,0,0,0,2.84,64.47,130,19,64.26,0
1445,1450,1,0,13.59,1,0,14,1,1,2,2.71,95.51,125.79,19.43,95.3,0
1445,1450,1,0,69.77,0,3,15,1,1,0,5.55,101.39,100.89,2.89,100.02,76
1445,1450,1,2,10.75,0,1,16,0,0,0,2.14,85,85.49,18.76,84.82,0
1445,1450,1,0,11.12,1,0,17,0,0,1,1.48,44.53,47.14,19.13,44.32,0
1445,1450,1,0,59.91,0,1,18,0,0,1,4.77,87.87,85.02,3.28,87.7,70
1445,1450,1,0,6.26,0,1,19,0,0,0,1.16,21.53,8.84,13.31,21.22,0
1445,1450,1,0,59.83,0,0,2,0,0,0,3.99,34.47,85,8.36,33.99,30
1445,1450,1,1,7.57,0,0,20,2,2,0,1.51,96.46,70.75,19.43,96.25,0
1445,1450,1,0,2.9,0,0,21,0,0,1,0.58,167.67,28.5,11.73,167.32,0
1445,1450,1,0,5.93,0,1,22,0,0,0,1.15,96.7,6.18,2.19,94.88,5
1445,1450,1,0,,0,0,23,0,0,0,,,0,,,
1445,1450,1,0,5.46,0,0,24,0,0,0,1.09,46.75,15,11.83,46.42,0
1445,1450,1,0,1.82,0,0,25,1,1,0,0.36,32.71,5,16.92,32.47,0
1445,1450,1,0,11.31,0,0,26,0,0,0,2.26,33.65,10,5.37,32.91,5
1445,1450,1,0,,0,0,27,0,0,0,,,0,,,
1445,1450,1,0,0.51,0,0,28,0,0,0,0.1,171.43,5,11.48,171.08,0
1445,1450,1,7,38.53,0,1,3,1,1,0,5.1,35.1,127.15,18.92,34.91,0
1445,1450,1,2,22.36,2,0,4,1,1,2,2.97,63.35,135.62,19.21,63.08,0
1445,1450,1,0,50.33,0,2,5,1,1,0,3.98,13.3,39.2,12.01,12.99,5
1445,1450,1,0,32.07,0,2,6,0,0,3,4.14,6.04,17.72,18.97,5.82,0
1445,1450,1,0,40.97,0,3,7,2,2,0,5.45,37.13,141.22,18.68,36.91,0
1445,1450,1,0,19.81,2,0,8,4,4,0,2.63,33.56,63,19.07,33.35,0
1445,1450,1,0,29.36,0,0,9,0,0,2,2.9,8.84,25.2,19.88,8.62,0
1450,1455,1,0,29.65,2,0,1,4,4,2,3.94,67.5,190.52,19.1,67.28,0
1450,1455,1,6,36.01,1,3,10,2,2,1,4.79,100.44,338.03,18.73,100.25,0
1450,1455,1,0,81.89,0,1,11,0,0,0,5.45,276.54,62.16,0.56,269.45,60
1450,1455,1,0,19.71,0,2,12,1,1,2,2.58,19.5,36.85,19.38,19.32,0
1450,1455,1,0,22.65,0,2,13,1,1,0,3.02,63.96,138.26,19.15,63.75,0
1450,1455,1,0,13.61,1,0,14,1,1,0,2.72,95.65,126,19.4,95.44,0
1450,1455,1,0,69.33,0,0,15,2,2,3,5.47,86.32,100.25,3.4,85.44,64
1450,1455,1,1,9.68,0,0,16,0,0,0,1.93,83.61,77,19.07,83.38,0
1450,1455,1,0,10.85,1,0,17,3,3,0,1.44,44.33,46,19.21,44.12,0
1450,1455,1,0,56.41,0,0,18,0,0,3,4.43,125.49,80.05,2.29,127.05,52
1450,1455,1,0,4.32,0,0,19,0,0,1,0.85,16.53,6.1,17.34,16.31,0
1450,1455,1,0,66.13,0,2,2,1,1,0,4.4,46.32,93.94,6.22,45.67,42
1450,1455,1,3,7.21,0,1,20,0,0,0,1.43,96.56,67.41,19.41,96.37,0
1450,1455,1,0,2.55,0,0,21,0,0,0,0.51,166.43,25,11.82,166.09,0
1450,1455,1,0,9.61,0,0,22,0,0,0,1.92,36.38,10,5.83,35.69,5
1450,1455,1,0,,0,0,23,0,0,0,,,0,,,
1450,1455,1,0,5.46,0,0,24,1,1,0,1.09,47.57,15,11.63,47.22,0
1450,1455,1,0,1.82,0,0,25,0,0,0,0.36,33.03,5,16.75,32.79,0
1450,1455,1,0,11.31,0,0,26,0,0,0,2.26,34.11,10,5.3,33.36,5
1450,1455,1,0,,0,0,27,0,0,0,,,0,,,
1450,1455,1,0,0.51,0,0,28,0,0,0,0.1,171.86,5,11.45,171.51,0
1450,1455,1,4,30.17,0,1,3,1,1,0,4,35.64,99.59,18.63,35.45,0
1450,1455,1,0,22.85,7,0,4,1,1,2,3.03,62.75,138.6,19.4,62.51,0
1450,1455,1,0,47.11,0,1,5,0,0,6,3.67,13.49,36.69,11.84,13.27,5
1450,1455,1,0,20.03,0,4,6,0,0,2,2.51,5.79,11.07,19.76,5.59,0
1450,1455,1,1,45.09,0,2,7,1,1,0,6,36.32,155.45,19.09,36.11,0
1450,1455,1,0,20.71,2,0,8,0,0,3,2.74,33,65.87,19.39,32.78,0
1450,1455,1,0,18.22,0,2,9,0,0,3,1.76,10.22,15.63,17.19,10.04,0
1455,1460,1,0,30.69,5,0,1,4,4,2,4.08,67.29,197.23,19.16,67.08,0
1455,1460,1,1,35.02,2,1,10,5,5,1,4.66,100.59,328.67,18.7,100.34,0
1455,1460,1,0,87.26,0,1,11,0,0,0,5.8,107.82,66.24,1.45,105.06,60
1455,1460,1,0,20.81,0,1,12,0,0,1,2.73,20.41,38.91,18.51,20.2,0
1455,1460,1,0,23.63,0,1,13,0,0,0,3.15,64.05,144.27,19.12,63.84,0
1455,1460,1,0,14.16,1,0,14,0,0,1,2.83,95.73,131.13,19.38,95.54,0
1455,1460,1,0,52.13,0,1,15,0,0,7,4.05,59.12,75.39,4.96,59.31,18
1455,1460,1,3,9.12,0,4,16,0,0,0,1.8,84.8,72.56,18.8,84.62,0
1455,1460,1,0,11.95,1,0,17,1,1,1,1.59,44.75,50.64,19.03,44.54,0
1455,1460,1,0,38.52,0,1,18,0,0,7,2.97,62.97,54.66,4.57,64.43,5
1455,1460,1,0,9.94,0,4,19,1,1,0,1.91,17.78,14.05,16.12,17.53,0
1455,1460,1,0,72.5,0,3,2,2,2,0,4.82,64.03,103,4.5,63.14,59
1455,1460,1,1,6.31,0,0,20,0,0,0,1.26,97.13,59,19.29,96.92,0
1455,1460,1,0,2.55,0,0,21,0,0,0,0.51,166.55,25,11.81,166.21,0
1455,1460,1,0,9.61,0,0,22,0,0,0,1.92,35.99,10,5.9,35.31,5
1455,1460,1,0,,0,0,23,0,0,0,,,0,,,
1455,1460,1,0,5.46,0,0,24,0,0,0,1.09,47.41,15,11.67,47.07,0
1455,1460,1,0,1.82,0,0,25,0,0,0,0.36,33.13,5,16.7,32.89,0
1455,1460,1,0,11.31,0,0,26,0,0,0,2.26,36.06,10,5.01,35.26,5
1455,1460,1,0,,0,0,27,0,0,0,,,0,,,
1455,1460,1,0,0.51,0,0,28,0,0,0,0.1,171.37,5,11.48,171.03,0
1455,1460,1,5,25.98,0,2,3,0,0,0,3.42,36.11,85.74,18.39,35.9,0
1455,1460,1,3,24.03,3,0,4,5,5,4,3.17,63.89,145.77,19.05,63.52,0
1455,1460,1,0,37.06,0,4,5,0,0,1,2.9,14.17,28.86,11.27,13.88,5
1455,1460,1,0,43.95,0,3,6,0,0,3,5.71,5.73,24.28,20,5.53,0
1455,1460,1,1,46.69,0,3,7,0,0,0,6.21,36.14,160.96,19.19,35.94,0
1455,1460,1,0,20.01,2,0,8,0,0,2,2.65,32.81,63.65,19.51,32.6,0
1455,1460,1,0,25.59,0,3,9,1,1,1,2.51,11.97,21.96,14.67,11.74,4
1460,1465,1,0,31.42,2,0,1,3,3,4,4.18,66.97,201.95,19.25,66.75,0
1460,1465,1,1,35.2,1,1,10,3,3,4,4.68,101.84,330.35,18.47,101.55,0
1460,1465,1,0,99.61,0,2,11,0,0,0,6.61,72.3,75.61,2.16,70.45,60
1460,1465,1,0,20.5,0,1,12,0,0,4,2.67,20.33,38.32,18.59,20.14,0
1460,1465,1,1,24.35,0,4,13,3,3,0,3.24,64.53,148.66,18.98,64.33,0
1460,1465,1,0,13.9,2,0,14,0,0,3,2.77,96.21,128.68,19.29,96.02,0
1460,1465,1,0,39.45,0,3,15,2,2,5,3.08,31.14,57.05,9.42,30.92,10
1460,1465,1,3,10.92,0,6,16,0,0,0,2.16,86.24,86.83,18.49,86.04,0
1460,1465,1,0,10.61,1,0,17,2,2,2,1.4,44.46,44.96,19.15,44.24,0
1460,1465,1,0,28.97,0,2,18,0,0,4,2.24,28.93,41.12,9.95,28.03,0
1460,1465,1,0,23.51,0,3,19,1,1,1,4.6,19.04,33.22,15.05,18.8,0
1460,1465,1,0,81.68,0,4,2,1,1,0,5.43,61.54,116.04,4.68,60.68,75
1460,1465,1,3,5.42,0,1,20,1,1,0,1.08,96.64,50.71,19.39,96.46,0
1460,1465,1,0,2.55,0,0,21,0,0,0,0.51,169.14,25,11.63,168.79,0
1460,1465,1,0,9.61,0,0,22,0,0,0,1.92,36.83,10,5.76,36.14,5
1460,1465,1,0,,0,0,23,0,0,0,,,0,,,
1460,1465,1,0,5.46,0,0,24,0,0,0,1.09,46.69,15,11.85,46.36,0
1460,1465,1,0,1.82,0,0,25,0,0,0,0.36,32.84,5,16.85,32.6,0
1460,1465,1,0,11.31,0,0,26,0,0,0,2.26,203.52,10,0.89,199.02,5
1460,1465,1,0,,0,0,27,0,0,0,,,0,,,
1460,1465,1,0,0.51,0,0,28,0,0,0,0.1,169.44,5,11.61,169.1,0
1460,1465,1,5,21.62,0,1,3,0,0,0,2.85,35.38,71.34,18.77,35.22,0
1460,1465,1,0,22.77,4,0,4,1,1,2,3.02,62.59,138.13,19.45,62.31,0
1460,1465,1,0,48.84,0,3,5,1,1,2,3.83,13.26,38.03,12.05,12.94,5
1460,1465,1,0,20.23,0,2,6,0,0,4,2.54,5.83,11.18,19.63,5.64,0
1460,1465,1,2,50.4,0,4,7,0,0,0,6.7,36.44,173.76,19.03,36.24,0
1460,1465,1,0,20.4,2,0,8,3,3,1,2.7,32.85,64.88,19.48,32.65,0
1460,1465,1,0,30.75,0,1,9,0,0,2,3.04,11.34,26.39,15.48,11.12,5
1465,1470,1,0,30.02,2,0,1,8,8,4,3.99,66.95,192.89,19.26,66.74,0
1465,1470,1,1,34.2,1,3,10,7,7,3,4.55,102.39,320.97,18.37,102.09,0
1465,1470,1,0,124.12,0,5,11,2,2,0,8.21,40.65,94.22,3.83,39.61,63
1465,1470,1,0,12.68,0,1,12,0,0,2,1.64,21.01,23.71,17.99,20.85,0
1465,1470,1,3,26.45,0,2,13,0,0,0,3.52,63.94,161.47,19.16,63.75,0
1465,1470,1,0,13.5,1,0,14,0,0,2,2.69,95.7,124.96,19.39,95.51,0
1465,1470,1,0,29.15,0,2,15,0,0,4,2.27,22.42,42.15,13.08,21.79,10
1465,1470,1,1,12.94,0,4,16,0,0,0,2.58,88.52,102.91,18.01,88.3,0
1465,1470,1,0,11.11,2,0,17,0,0,1,1.47,44.17,47.08,19.28,43.97,0
1465,1470,1,0,18.92,0,1,18,0,0,2,1.46,21.17,26.85,13.59,20.25,0
1465,1470,1,0,28.31,0,2,19,1,1,0,5.6,19.76,39.99,14.5,19.49,0
1465,1470,1,0,96.51,0,3,2,2,2,0,6.42,50.53,137.11,5.7,49.83,85
1465,1470,1,0,4.81,0,0,20,0,0,0,0.96,97.31,45,19.26,97.1,0
1465,1470,1,0,2.65,1,0,21,0,0,0,0.53,168.25,26,11.69,167.91,0
1465,1470,1,0,9.61,0,0,22,0,0,0,1.92,182.7,10,1.16,179.25,5
1465,1470,1,0,,0,0,23,0,0,0,,,0,,,
1465,1470,1,1,4.29,0,0,24,0,0,0,0.84,46.14,11.77,11.99,45.76,0
1465,1470,1,0,1.82,0,0,25,0,0,0,0.36,33.19,5,16.67,32.95,0
1465,1470,1,0,11.31,0,0,26,0,0,0,2.26,13044.38,10,0.01,12755.77,10
1465,1470,1,0,,0,0,27,0,0,0,,,0,,,
1465,1470,1,0,0.51,0,0,28,0,0,0,0.1,172.33,5,11.42,171.98,0
1465,1470,1,3,18.59,0,2,3,1,1,0,2.44,35.31,61.34,18.81,35.09,0
1465,1470,1,1,24.28,5,0,4,2,2,3,3.21,63.11,147.29,19.29,62.8,0
1465,1470,1,0,51.73,0,3,5,0,0,3,4.06,12.95,40.29,12.33,12.66,5
1465,1470,1,0,23.33,0,2,6,0,0,1,3.03,6.08,12.89,18.84,5.86,0
1465,1470,1,7,46.4,0,1,7,0,0,0,6.16,36.08,159.96,19.22,35.88,0
1465,1470,1,0,22.07,2,0,8,0,0,3,2.92,32.76,70.19,19.54,32.55,0
1465,1470,1,0,23.95,0,3,9,0,0,2,2.33,12.6,20.55,13.94,12.4,5
1470,1475,1,0,28.54,3,0,1,1,1,2,3.8,66.18,183.44,19.48,65.97,0
1470,1475,1,3,34.66,4,1,10,1,1,2,4.61,100.9,325.3,18.65,100.65,0
1470,1475,1,0,143.68,0,2,11,0,0,0,9.55,39.74,109.07,3.92,38.72,65
1470,1475,1,0,10.66,0,0,12,0,0,1,1.41,20.17,19.94,18.73,19.97,0
1470,1475,1,1,25.02,0,1,13,0,0,0,3.33,64.23,152.72,19.07,64.03,0
1470,1475,1,0,12.74,1,0,14,0,0,1,2.54,96.26,117.98,19.28,96.07,0
1470,1475,1,0,30.28,0,1,15,1,1,0,2.42,20.93,43.79,14.01,20.64,10
1470,1475,1,2,13.6,0,1,16,0,0,0,2.71,88.57,108.18,18,88.35,0
1470,1475,1,0,11.31,0,0,17,1,1,1,1.5,43.88,47.93,19.41,43.66,0
1470,1475,1,0,16.33,0,1,18,0,0,1,1.28,16.97,23.18,16.96,16.3,0
1470,1475,1,0,31.19,0,1,19,0,0,2,6.18,18.34,44.07,15.62,18.12,0
1470,1475,1,0,110.52,0,3,2,0,0,0,7.35,48.02,157.01,6,47.35,94
1470,1475,1,0,5.35,0,2,20,0,0,0,1.07,97.25,50.05,19.27,97.04,0
1470,1475,1,0,3.26,1,0,21,0,0,0,0.65,167.78,32,11.73,167.44,0
1470,1475,1,0,9.61,0,0,22,0,0,0,1.92,16414.77,10,0.01,16105.38,10
1470,1475,1,0,,0,0,23,0,0,0,,,0,,,
1470,1475,1,0,3.64,0,0,24,0,0,0,0.73,46.51,10,11.89,46.18,0
1470,1475,1,0,1.66,0,0,25,0,0,1,0.32,37.16,4.56,14.89,35.19,0
1470,1475,1,0,11.34,0,1,26,0,0,0,2.26,9030.15,10.02,0.02,8830.35,10
1470,1475,1,0,,0,0,27,0,0,0,,,0,,,
1470,1475,1,0,0.51,0,0,28,0,0,0,0.1,169.45,5,11.61,169.11,0
1470,1475,1,0,17.64,0,1,3,0,0,0,2.34,34.14,58.22,19.45,33.93,0
1470,1475,1,0,25.14,4,0,4,2,2,2,3.34,63.79,152.48,19.08,63.53,0
1470,1475,1,0,46.82,0,2,5,2,2,3,3.66,13.22,36.46,12.09,12.95,5
1470,1475,1,0,33.53,0,4,6,0,0,3,4.29,5.67,18.53,20.21,5.47,0
1470,1475,1,7,39.47,0,3,7,0,0,0,5.22,35.89,136.06,19.32,35.7,0
1470,1475,1,0,22.15,2,0,8,1,1,2,2.94,32.76,70.43,19.54,32.55,0
1470,1475,1,0,23.46,0,2,9,0,0,2,2.31,12.28,20.14,14.3,12.07,5
1475,1480,1,0,29.15,3,0,1,8,8,4,3.87,66.7,187.3,19.33,66.5,0
1475,1480,1,3,33.46,1,2,10,2,2,2,4.45,100.17,314.04,18.78,99.93,0
1475,1480,1,0,151.61,0,2,11,0,0,2,10.01,51.07,115.09,3.05,50,64
1475,1480,1,0,7.59,0,0,12,0,0,1,1,20.26,14.19,18.65,20.06,0
1475,1480,1,6,23.85,0,1,13,0,0,0,3.16,63.48,145.59,19.3,63.27,0
1475,1480,1,0,13.12,2,0,14,1,1,1,2.62,96.24,121.49,19.28,96.03,0
1475,1480,1,0,31.3,0,1,15,2,2,0,2.5,30.59,45.26,9.59,30.17,13
1475,1480,1,1,12.81,0,0,16,0,0,0,2.56,88.57,101.89,18,88.35,0
1475,1480,1,0,10.73,1,0,17,1,1,1,1.42,44.23,45.49,19.26,44.04,0
1475,1480,1,0,17.81,0,1,18,0,0,0,1.42,27.46,25.27,10.48,27.08,4
1475,1480,1,0,23.32,0,0,19,0,0,3,4.62,16.99,32.94,16.87,16.77,0
1475,1480,1,0,116.38,0,4,2,3,3,2,7.7,57.09,165.33,5.05,56.16,95
1475,1480,1,0,6.68,0,3,20,1,1,0,1.33,97.88,62.44,19.15,97.67,0
1475,1480,1,0,3.56,0,0,21,0,0,0,0.71,169.4,35,11.61,169.06,0
1475,1480,1,0,9.61,0,0,22,0,0,0,1.92,100000,10,0,100000,10
1475,1480,1,0,,0,0,23,0,0,0,,,0,,,
1475,1480,1,0,3.64,0,0,24,0,0,0,0.73,46.73,10,11.84,46.39,0
1475,1480,1,0,0.36,1,0,25,0,0,0,0.06,38.25,1,14.47,37.97,0
1475,1480,1,0,16.97,0,0,26,0,0,0,3.35,60.62,15,2.98,59.28,10
1475,1480,1,0,,0,0,27,0,0,0,,,0,,,
1475,1480,1,0,0.51,0,0,28,0,0,0,0.1,169.4,5,11.62,169.06,0
1475,1480,1,0,15.95,0,0,3,1,1,4,2.11,32.97,52.65,20.14,32.74,0
1475,1480,1,1,27.28,1,4,4,1,1,0,3.62,63.9,165.5,19.05,63.69,0
1475,1480,1,0,35.79,0,0,5,0,0,3,2.83,13.93,27.87,11.47,13.69,5
1475,1480,1,0,31.57,0,2,6,0,0,4,4.06,5.7,17.44,20.09,5.5,0
1475,1480,1,7,33.99,0,4,7,1,1,0,4.49,35.44,117.17,19.57,35.24,0
1475,1480,1,0,20.54,2,0,8,1,1,2,2.72,32.56,65.33,19.66,32.35,0
1475,1480,1,0,31.86,0,2,9,2,2,2,3.12,11.24,27.35,15.63,11.02,5
1480,1485,1,0,28.03,3,0,1,5,5,3,3.73,66.63,180.15,19.35,66.43,0
1480,1485,1,0,33.46,3,1,10,4,4,2,4.46,100.22,314.07,18.77,99.97,0
1480,1485,1,0,143.61,0,2,11,0,0,4,9.43,44.17,109.01,3.53,43.88,44
1480,1485,1,0,4.03,0,0,12,0,0,1,0.53,21.01,7.53,17.99,20.81,0
1480,1485,1,7,19.2,0,1,13,3,3,0,2.54,62.71,117.23,19.53,62.5,0
1480,1485,1,0,13.93,1,0,14,1,1,0,2.78,96.17,129,19.3,95.96,0
1480,1485,1,0,34.58,0,0,15,0,0,0,2.77,52.96,50,5.54,52.23,25
1480,1485,1,2,12.68,0,3,16,1,1,0,2.52,89.37,100.85,17.84,89.15,0
1480,1485,1,0,10.35,1,0,17,1,1,1,1.37,44.68,43.85,19.06,44.47,0
1480,1485,1,0,23.87,0,1,18,1,1,0,1.9,28.9,33.88,9.96,28.5,14
1480,1485,1,0,18.76,0,2,19,0,0,2,3.63,18.15,26.51,15.79,17.92,0
1480,1485,1,0,123.26,0,3,2,1,1,2,8.17,58.02,175.11,4.97,57.34,97
1480,1485,1,3,6.75,0,2,20,2,2,0,1.34,99.53,63.13,18.83,99.37,0
1480,1485,1,0,3.28,0,0,21,0,0,1,0.65,169.88,32.21,11.58,169.49,0
1480,1485,1,0,11.96,0,1,22,0,0,0,2.36,92.81,12.46,2.29,91.06,10
1480,1485,1,0,,0,0,23,0,0,0,,,0,,,
1480,1485,1,1,2,0,0,24,0,0,0,0.39,52.81,5.49,10.48,53.31,0
1480,1485,1,0,1.82,0,0,25,0,0,0,0.36,28.89,5,19.15,28.68,0
1480,1485,1,0,16.97,0,0,26,0,0,0,3.39,61.09,15,2.96,59.74,10
1480,1485,1,0,,0,0,27,0,0,0,,,0,,,
1480,1485,1,0,0.51,0,0,28,0,0,0,0.1,170.69,5,11.53,170.34,0
1480,1485,1,0,11.5,0,1,3,0,0,1,1.51,33.37,37.95,19.9,33.15,0
1480,1485,1,1,30.75,4,1,4,1,1,1,4.08,64.53,186.51,18.86,64.3,0
1480,1485,1,0,19.7,0,1,5,0,0,3,1.51,17.09,15.35,9.35,17.23,5
1480,1485,1,0,25.46,0,3,6,0,0,2,3.26,5.66,14.07,20.23,5.47,0
1480,1485,1,4,30.6,0,2,7,2,2,0,4.06,35.04,105.5,19.79,34.84,0
1480,1485,1,0,20.5,2,0,8,1,1,2,2.72,32.39,65.2,19.76,32.2,0
1480,1485,1,0,33.07,0,2,9,0,0,2,3.26,11.58,28.38,15.16,11.34,5
1485,1490,1,0,28.37,3,0,1,5,5,2,3.77,67.06,182.31,19.23,66.86,0
1485,1490,1,0,34.31,1,4,10,7,7,5,4.56,100.23,322.02,18.77,99.9,0
1485,1490,1,0,134.97,0,5,11,0,0,5,8.84,41.55,102.46,3.75,41.5,57
1485,1490,1,0,2.56,0,0,12,0,0,1,0.33,21.56,4.8,17.53,21.35,0
1485,1490,1,5,14.28,0,1,13,0,0,0,1.89,61.75,87.2,19.83,61.56,0
1485,1490,1,0,14.47,1,0,14,2,2,0,2.89,96.55,134,19.22,96.35,0
1485,1490,1,0,34.58,0,0,15,1,1,1,2.76,125.11,50,2.34,123.97,32
1485,1490,1,0,14.67,0,4,16,0,0,0,2.92,88.32,116.62,18.05,88.1,0
1485,1490,1,0,10.65,2,0,17,2,2,1,1.41,44.18,45.14,19.28,43.97,0
1485,1490,1,0,27.19,0,1,18,0,0,1,2.16,32.74,38.59,8.79,31.92,16
1485,1490,1,0,17.71,0,2,19,0,0,3,3.44,17.06,25.03,16.8,16.88,0
1485,1490,1,0,126.15,0,2,2,0,0,0,8.4,79.72,179.21,3.61,78.61,120
1485,1490,1,1,7.48,0,3,20,0,0,0,1.49,97.74,69.94,19.17,97.55,0
1485,1490,1,0,3.06,0,0,21,1,1,0,0.61,169.37,30,11.62,169.03,0
1485,1490,1,0,14.41,0,0,22,0,0,0,2.88,55.28,15,3.84,54.24,10
1485,1490,1,0,,0,0,23,0,0,0,,,0,,,
1485,1490,1,1,0.16,0,0,24,0,0,0,0.02,53.37,0.43,10.37,52.98,0
1485,1490,1,0,1.82,0,0,25,1,1,0,0.36,27.44,5,20.16,27.24,0
1485,1490,1,0,16.97,0,0,26,0,0,0,3.39,59.32,15,3.05,58,10
1485,1490,1,0,,0,0,27,0,0,0,,,0,,,
