,interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
8889,2485.0,2490.0,1.0,0.0,2.65,1.0,0.0,21.0,0.0,0.0,0.0,0.53,167.86,26.0,11.72,167.52,0.0
8891,2485.0,2490.0,1.0,0.0,4.36,0.0,0.0,23.0,0.0,0.0,2.0,1.57,17.01,3.84,10.58,16.6,0.0
8892,2485.0,2490.0,1.0,0.0,3.73,0.0,2.0,24.0,0.0,0.0,0.0,0.72,52.62,10.25,10.51,52.24,0.0
8893,2485.0,2490.0,1.0,0.0,3.15,0.0,0.0,25.0,0.0,0.0,1.0,0.61,30.63,8.64,18.06,29.36,0.0
8894,2485.0,2490.0,1.0,0.0,1.03,0.0,1.0,26.0,0.0,0.0,0.0,0.15,21.25,0.91,8.51,20.78,0.0
8895,2485.0,2490.0,1.0,0.0,5.2,0.0,0.0,27.0,0.0,0.0,1.0,2.02,17.96,5.39,11.76,17.66,0.0
8896,2485.0,2490.0,1.0,0.0,0.94,0.0,1.0,28.0,0.0,0.0,0.0,0.18,164.59,9.25,11.96,164.25,0.0
8897,2485.0,2490.0,1.0,0.0,5.99,0.0,1.0,3.0,0.0,0.0,2.0,0.78,35.96,19.78,18.47,35.79,0.0
8898,2485.0,2490.0,1.0,0.0,26.35,2.0,2.0,4.0,1.0,1.0,4.0,3.49,62.34,159.81,19.52,62.05,0.0
8899,2485.0,2490.0,1.0,0.0,65.32,0.0,3.0,5.0,0.0,0.0,6.0,5.06,16.36,50.87,9.77,16.27,4.0
8900,2485.0,2490.0,1.0,0.0,88.82,0.0,6.0,6.0,0.0,0.0,6.0,11.5,6.6,49.08,17.36,6.37,0.0
8901,2485.0,2490.0,1.0,0.0,8.47,0.0,6.0,7.0,0.0,0.0,0.0,1.1,35.81,29.22,19.36,35.61,0.0
8902,2485.0,2490.0,1.0,0.0,18.47,2.0,0.0,8.0,3.0,3.0,1.0,2.45,32.84,58.73,19.49,32.64,0.0
8903,2485.0,2490.0,1.0,0.0,67.33,0.0,1.0,9.0,1.0,1.0,6.0,6.59,16.68,57.78,10.53,16.49,5.0
8904,2490.0,2495.0,1.0,0.0,24.01,3.0,0.0,1.0,4.0,4.0,4.0,3.19,67.46,154.28,19.11,67.26,0.0
8907,2490.0,2495.0,1.0,0.0,6.29,0.0,6.0,12.0,0.0,0.0,0.0,0.78,22.86,11.76,16.53,22.62,0.0
8908,2490.0,2495.0,1.0,6.0,22.3,0.0,0.0,13.0,2.0,2.0,0.0,2.96,63.24,136.1,19.37,63.04,0.0
8909,2490.0,2495.0,1.0,0.0,11.89,0.0,0.0,14.0,2.0,2.0,2.0,2.37,97.01,110.04,19.13,96.8,0.0
8910,2490.0,2495.0,1.0,0.0,37.66,0.0,2.0,15.0,1.0,1.0,0.0,3.0,29.47,54.46,9.95,29.07,25.0
8911,2490.0,2495.0,1.0,0.0,17.99,0.0,2.0,16.0,0.0,0.0,0.0,3.59,85.08,143.08,18.74,84.87,0.0
8912,2490.0,2495.0,1.0,0.0,9.23,0.0,0.0,17.0,1.0,1.0,2.0,1.22,42.48,39.12,20.05,42.3,0.0
8913,2490.0,2495.0,1.0,0.0,31.99,0.0,2.0,18.0,0.0,0.0,0.0,2.55,43.48,45.39,6.62,42.87,26.0
8914,2490.0,2495.0,1.0,0.0,7.83,0.0,0.0,19.0,0.0,0.0,1.0,1.55,15.42,11.07,18.59,15.21,0.0
8915,2490.0,2495.0,1.0,0.0,96.62,0.0,5.0,2.0,2.0,2.0,8.0,6.32,47.23,137.27,6.1,46.96,32.0
8916,2490.0,2495.0,1.0,1.0,8.91,0.0,1.0,20.0,0.0,0.0,0.0,1.78,95.23,83.34,19.68,95.03,0.0
8917,2490.0,2495.0,1.0,0.0,3.06,0.0,0.0,21.0,2.0,2.0,0.0,0.61,168.64,30.0,11.67,168.29,0.0
8920,2490.0,2495.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,52.63,15.0,10.51,52.25,0.0
8921,2490.0,2495.0,1.0,0.0,1.82,0.0,0.0,25.0,1.0,1.0,0.0,0.36,25.57,5.0,21.64,25.38,0.0
8922,2490.0,2495.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,22.44,5.0,8.06,21.94,0.0
8923,2490.0,2495.0,1.0,0.0,4.83,0.0,0.0,27.0,0.0,0.0,0.0,1.93,18.09,5.0,11.67,17.75,0.0
8924,2490.0,2495.0,1.0,0.0,1.02,0.0,0.0,28.0,0.0,0.0,0.0,0.2,163.71,10.0,12.02,163.38,0.0
8925,2490.0,2495.0,1.0,0.0,8.19,0.0,6.0,3.0,1.0,1.0,0.0,1.06,34.89,27.04,19.03,34.68,0.0
8926,2490.0,2495.0,1.0,0.0,26.27,2.0,0.0,4.0,1.0,1.0,1.0,3.49,61.8,159.33,19.69,61.57,0.0
8927,2490.0,2495.0,1.0,0.0,47.07,0.0,2.0,5.0,3.0,3.0,4.0,3.68,13.75,36.66,11.62,13.49,5.0
8928,2490.0,2495.0,1.0,0.0,85.61,0.0,7.0,6.0,0.0,0.0,8.0,10.99,6.8,47.3,16.85,6.57,0.0
8929,2490.0,2495.0,1.0,0.0,18.98,0.0,8.0,7.0,0.0,0.0,0.0,2.5,37.35,65.42,18.56,37.14,0.0
8930,2490.0,2495.0,1.0,0.0,20.2,2.0,0.0,8.0,1.0,1.0,3.0,2.67,32.99,64.23,19.4,32.79,0.0
8931,2490.0,2495.0,1.0,0.0,36.0,0.0,3.0,9.0,1.0,1.0,5.0,3.49,15.9,30.9,11.04,15.86,10.0
8932,2495.0,2500.0,1.0,0.0,24.43,1.0,0.0,1.0,4.0,4.0,0.0,3.25,66.45,157.0,19.4,66.24,0.0
8934,2495.0,2500.0,1.0,0.0,144.44,0.0,1.0,11.0,2.0,2.0,9.0,9.51,35.87,109.65,4.34,36.51,21.0
8935,2495.0,2500.0,1.0,0.0,26.23,0.0,9.0,12.0,0.0,0.0,0.0,3.42,20.72,49.03,18.24,20.5,0.0
8936,2495.0,2500.0,1.0,8.0,16.23,0.0,0.0,13.0,1.0,1.0,0.0,2.15,62.44,99.09,19.62,62.24,0.0
8937,2495.0,2500.0,1.0,0.0,11.22,1.0,0.0,14.0,0.0,0.0,1.0,2.24,97.52,103.9,19.03,97.33,0.0
8938,2495.0,2500.0,1.0,0.0,44.17,0.0,1.0,15.0,0.0,0.0,0.0,3.53,32.81,63.87,8.94,32.37,25.0
8939,2495.0,2500.0,1.0,1.0,18.79,0.0,0.0,16.0,0.0,0.0,0.0,3.75,83.62,149.41,19.07,83.41,0.0
8940,2495.0,2500.0,1.0,0.0,8.97,1.0,0.0,17.0,1.0,1.0,0.0,1.19,42.15,38.0,20.21,41.95,0.0
8941,2495.0,2500.0,1.0,0.0,35.23,0.0,0.0,18.0,1.0,1.0,0.0,2.82,37.76,50.0,7.62,37.24,30.0
8942,2495.0,2500.0,1.0,0.0,7.08,0.0,0.0,19.0,0.0,0.0,0.0,1.42,13.33,10.0,21.5,13.14,0.0
8943,2495.0,2500.0,1.0,0.0,76.04,0.0,0.0,2.0,5.0,5.0,9.0,5.0,33.14,108.03,8.69,32.95,6.0
8944,2495.0,2500.0,1.0,2.0,8.07,0.0,0.0,20.0,0.0,0.0,0.0,1.61,95.83,75.47,19.55,95.65,0.0
8945,2495.0,2500.0,1.0,0.0,3.06,0.0,0.0,21.0,0.0,0.0,0.0,0.61,168.63,30.0,11.67,168.29,0.0
8948,2495.0,2500.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,52.73,15.0,10.49,52.35,0.0
8949,2495.0,2500.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,25.42,5.0,21.77,25.23,0.0
8950,2495.0,2500.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,22.35,5.0,8.09,21.86,0.0
8951,2495.0,2500.0,1.0,0.0,4.83,0.0,0.0,27.0,0.0,0.0,0.0,1.93,18.34,5.0,11.52,17.99,0.0
8952,2495.0,2500.0,1.0,0.0,1.02,0.0,0.0,28.0,0.0,0.0,0.0,0.2,163.2,10.0,12.06,162.87,0.0
8953,2495.0,2500.0,1.0,0.0,18.02,0.0,8.0,3.0,0.0,0.0,1.0,2.36,35.7,59.46,18.6,35.5,0.0
8954,2495.0,2500.0,1.0,0.0,28.27,1.0,1.0,4.0,2.0,2.0,0.0,3.76,61.54,171.5,19.78,61.34,0.0
8955,2495.0,2500.0,1.0,0.0,36.61,0.0,0.0,5.0,1.0,1.0,2.0,2.9,14.32,28.51,11.16,14.02,5.0
8956,2495.0,2500.0,1.0,0.0,45.39,0.0,1.0,6.0,0.0,0.0,6.0,5.85,6.64,25.08,17.25,6.39,0.0
8957,2495.0,2500.0,1.0,0.0,29.5,0.0,6.0,7.0,0.0,0.0,0.0,3.9,37.95,101.69,18.27,37.73,0.0
8958,2495.0,2500.0,1.0,0.0,19.81,2.0,0.0,8.0,1.0,1.0,0.0,2.63,32.89,63.0,19.46,32.69,0.0
8959,2495.0,2500.0,1.0,0.0,30.39,0.0,0.0,9.0,0.0,0.0,1.0,3.03,14.42,26.08,12.18,14.15,10.0
8960,2500.0,2505.0,1.0,0.0,25.2,3.0,0.0,1.0,6.0,6.0,2.0,3.35,66.16,161.97,19.49,65.96,0.0
8962,2500.0,2505.0,1.0,0.0,102.17,0.0,1.0,11.0,1.0,1.0,6.0,6.7,20.16,77.56,7.73,20.07,15.0
8963,2500.0,2505.0,1.0,0.0,47.55,0.0,6.0,12.0,0.0,0.0,0.0,6.28,21.08,88.9,17.93,20.86,0.0
8964,2500.0,2505.0,1.0,2.0,12.0,0.0,0.0,13.0,2.0,2.0,0.0,1.6,62.03,73.26,19.75,61.84,0.0
8965,2500.0,2505.0,1.0,0.0,11.34,1.0,0.0,14.0,0.0,0.0,0.0,2.27,97.43,105.0,19.05,97.22,0.0
8966,2500.0,2505.0,1.0,0.0,44.95,0.0,0.0,15.0,0.0,0.0,0.0,3.6,52.93,65.0,5.54,52.2,38.0
8967,2500.0,2505.0,1.0,1.0,18.8,0.0,1.0,16.0,0.0,0.0,0.0,3.75,83.77,149.48,19.03,83.57,0.0
8968,2500.0,2505.0,1.0,0.0,10.06,2.0,0.0,17.0,1.0,1.0,2.0,1.33,42.57,42.64,20.01,42.37,0.0
8969,2500.0,2505.0,1.0,0.0,38.65,0.0,2.0,18.0,0.0,0.0,0.0,3.08,44.9,54.85,6.41,44.28,30.0
8970,2500.0,2505.0,1.0,0.0,3.91,0.0,0.0,19.0,0.0,0.0,2.0,0.76,13.43,5.52,21.33,13.25,0.0
8971,2500.0,2505.0,1.0,0.0,49.44,0.0,2.0,2.0,0.0,0.0,6.0,3.24,26.14,70.24,11.02,26.02,5.0
8972,2500.0,2505.0,1.0,1.0,7.94,0.0,2.0,20.0,0.0,0.0,0.0,1.58,94.86,74.25,19.75,94.65,0.0
8973,2500.0,2505.0,1.0,0.0,2.68,0.0,0.0,21.0,0.0,0.0,1.0,0.53,168.99,26.28,11.64,168.65,0.0
8974,2500.0,2505.0,1.0,0.0,8.07,0.0,1.0,22.0,0.0,0.0,0.0,1.58,45.42,8.4,4.67,44.56,5.0
8975,2500.0,2505.0,1.0,0.0,2.4933333333333336,0.0,0.0,23.0,0.0,0.0,0.0,0.54,21.49333333333333,0.0,16.62333333333333,21.04,0.0
8976,2500.0,2505.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,52.78,15.0,10.48,52.4,0.0
8977,2500.0,2505.0,1.0,0.0,2.41,1.0,0.0,25.0,0.0,0.0,1.0,0.46,33.43,6.63,16.55,32.69,0.0
8978,2500.0,2505.0,1.0,0.0,8.0,0.0,1.0,26.0,0.0,0.0,0.0,1.56,20.02,7.07,9.03,19.58,0.0
8979,2500.0,2505.0,1.0,0.0,1.16,0.0,0.0,27.0,0.0,0.0,1.0,0.4,17.62,1.2,11.99,17.18,0.0
8980,2500.0,2505.0,1.0,0.0,1.37,0.0,1.0,28.0,0.0,0.0,0.0,0.27,166.33,13.42,11.83,166.0,0.0
8981,2500.0,2505.0,1.0,0.0,29.57,0.0,6.0,3.0,0.0,0.0,0.0,3.91,36.92,97.59,17.98,36.7,0.0
8982,2500.0,2505.0,1.0,0.0,29.84,2.0,0.0,4.0,1.0,1.0,0.0,3.97,61.67,181.0,19.74,61.46,0.0
8983,2500.0,2505.0,1.0,0.0,15.88,0.0,0.0,5.0,0.0,0.0,3.0,1.22,19.38,12.36,8.24,19.88,5.0
8984,2500.0,2505.0,1.0,0.0,28.83,0.0,4.0,6.0,0.0,0.0,2.0,3.67,6.02,15.93,19.04,5.8,0.0
8985,2500.0,2505.0,1.0,0.0,35.86,0.0,2.0,7.0,2.0,2.0,0.0,4.77,37.81,123.61,18.34,37.6,0.0
8986,2500.0,2505.0,1.0,0.0,19.88,2.0,0.0,8.0,1.0,1.0,4.0,2.63,32.52,63.24,19.68,32.32,0.0
8987,2500.0,2505.0,1.0,0.0,33.09,0.0,4.0,9.0,1.0,1.0,3.0,3.22,14.79,28.4,11.88,14.63,10.0
8988,2505.0,2510.0,1.0,0.0,24.58,2.0,0.0,1.0,5.0,5.0,4.0,3.26,66.59,157.96,19.36,66.4,0.0
8990,2505.0,2510.0,1.0,0.0,59.86,0.0,0.0,11.0,0.0,0.0,8.0,3.88,18.83,45.44,8.27,18.66,15.0
8991,2505.0,2510.0,1.0,0.0,66.19,0.0,7.0,12.0,0.0,0.0,0.0,8.76,21.17,123.75,17.85,20.94,0.0
8992,2505.0,2510.0,1.0,4.0,9.76,0.0,0.0,13.0,1.0,1.0,0.0,1.29,62.08,59.58,19.73,61.87,0.0
8993,2505.0,2510.0,1.0,0.0,12.1,1.0,0.0,14.0,0.0,0.0,0.0,2.42,97.55,112.0,19.02,97.34,0.0
8994,2505.0,2510.0,1.0,0.0,44.95,0.0,0.0,15.0,0.0,0.0,0.0,3.6,128.26,65.0,2.29,126.51,43.0
8995,2505.0,2510.0,1.0,1.0,18.05,0.0,1.0,16.0,0.0,0.0,0.0,3.6,83.45,143.55,19.1,83.23,0.0
8996,2505.0,2510.0,1.0,0.0,10.13,1.0,0.0,17.0,0.0,0.0,1.0,1.34,42.68,42.92,19.96,42.48,0.0
8997,2505.0,2510.0,1.0,0.0,42.28,0.0,0.0,18.0,0.0,0.0,0.0,3.38,65.13,60.0,4.42,64.23,36.0
8998,2505.0,2510.0,1.0,0.0,1.43,0.0,1.0,19.0,1.0,1.0,0.0,0.24,35.56,2.03,8.06,35.06,0.0
8999,2505.0,2510.0,1.0,0.0,38.71,0.0,4.0,2.0,2.0,2.0,6.0,2.52,20.01,55.0,14.4,19.65,5.0
9000,2505.0,2510.0,1.0,0.0,8.02,0.0,0.0,20.0,0.0,0.0,0.0,1.6,94.62,75.0,19.8,94.42,0.0
9001,2505.0,2510.0,1.0,0.0,2.55,0.0,0.0,21.0,0.0,0.0,0.0,0.51,168.71,25.0,11.66,168.37,0.0
9002,2505.0,2510.0,1.0,0.0,9.61,0.0,0.0,22.0,0.0,0.0,0.0,1.92,36.53,10.0,5.81,35.84,5.0
9003,2505.0,2510.0,1.0,0.0,1.47,0.0,0.0,23.0,0.0,0.0,0.0,0.3333333333333333,28.71666666666667,0.0,12.276666666666669,28.32666666666667,0.0
9004,2505.0,2510.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,53.33,15.0,10.37,52.95,0.0
9005,2505.0,2510.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,32.97,5.0,16.78,32.74,0.0
9006,2505.0,2510.0,1.0,0.0,11.31,0.0,0.0,26.0,0.0,0.0,0.0,2.26,18.38,10.0,9.83,17.98,0.0
9007,2505.0,2510.0,1.0,0.0,1.47,0.0,0.0,27.0,0.0,0.0,0.0,0.3333333333333333,28.71666666666667,0.0,12.276666666666669,28.326666666666668,0.0
9008,2505.0,2510.0,1.0,0.0,1.53,0.0,0.0,28.0,0.0,0.0,0.0,0.31,163.42,15.0,12.04,163.09,0.0
9009,2505.0,2510.0,1.0,0.0,39.32,0.0,7.0,3.0,0.0,0.0,0.0,5.21,36.88,129.78,18.0,36.66,0.0
9010,2505.0,2510.0,1.0,0.0,28.76,2.0,0.0,4.0,1.0,1.0,5.0,3.81,62.66,174.44,19.42,62.32,0.0
9011,2505.0,2510.0,1.0,0.0,24.43,0.0,5.0,5.0,0.0,0.0,0.0,1.88,15.82,19.03,10.1,15.42,5.0
9012,2505.0,2510.0,1.0,0.0,26.47,0.0,0.0,6.0,0.0,0.0,4.0,3.43,5.87,14.62,19.5,5.67,0.0
9013,2505.0,2510.0,1.0,0.0,39.49,0.0,4.0,7.0,0.0,0.0,0.0,5.25,37.39,136.13,18.55,37.17,0.0
9014,2505.0,2510.0,1.0,0.0,20.12,3.0,0.0,8.0,2.0,2.0,0.0,2.67,32.33,64.0,19.8,32.13,0.0
9015,2505.0,2510.0,1.0,0.0,34.96,0.0,0.0,9.0,1.0,1.0,0.0,3.5,14.44,30.0,12.16,14.11,10.0
9016,2510.0,2515.0,1.0,0.0,23.0,2.0,0.0,1.0,8.0,8.0,4.0,3.05,65.84,147.79,19.58,65.64,0.0
9018,2510.0,2515.0,1.0,0.0,28.53,0.0,1.0,11.0,1.0,1.0,1.0,1.86,39.22,21.66,3.97,40.82,15.0
9019,2510.0,2515.0,1.0,0.0,74.34,0.0,3.0,12.0,0.0,0.0,6.0,9.85,20.61,139.0,18.34,20.4,0.0
9020,2510.0,2515.0,1.0,3.0,9.31,0.0,6.0,13.0,0.0,0.0,0.0,1.22,61.56,56.82,19.9,61.34,0.0
9021,2510.0,2515.0,1.0,0.0,13.18,2.0,0.0,14.0,0.0,0.0,0.0,2.63,97.31,122.0,19.07,97.1,0.0
9023,2510.0,2515.0,1.0,0.0,18.24,0.0,0.0,16.0,0.0,0.0,0.0,3.65,82.93,145.0,19.22,82.72,0.0
9024,2510.0,2515.0,1.0,0.0,9.44,0.0,0.0,17.0,0.0,0.0,0.0,1.26,42.75,40.0,19.92,42.55,0.0
9025,2510.0,2515.0,1.0,0.0,45.68,0.0,1.0,18.0,1.0,1.0,0.0,3.65,66.92,64.83,4.3,65.99,45.0
9026,2510.0,2515.0,1.0,0.0,3.54,0.0,0.0,19.0,0.0,0.0,0.0,0.71,17.11,5.0,16.75,16.87,0.0
9027,2510.0,2515.0,1.0,0.0,36.7,0.0,4.0,2.0,1.0,1.0,3.0,2.41,16.36,52.14,17.61,16.12,5.0
9028,2510.0,2515.0,1.0,0.0,8.02,0.0,0.0,20.0,1.0,1.0,0.0,1.6,94.51,75.0,19.83,94.31,0.0
9029,2510.0,2515.0,1.0,0.0,2.29,0.0,0.0,21.0,0.0,0.0,1.0,0.45,167.8,22.46,11.73,167.49,0.0
9030,2510.0,2515.0,1.0,0.0,9.13,0.0,1.0,22.0,0.0,0.0,1.0,1.71,22.9,9.5,9.27,21.13,1.0
9031,2510.0,2515.0,1.0,0.0,4.396666666666667,0.0,0.0,23.0,0.0,0.0,0.0,0.86,22.41333333333333,0.0,14.686666666666667,22.01,0.0
9032,2510.0,2515.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,52.99,15.0,10.44,52.6,0.0
9033,2510.0,2515.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,32.83,5.0,16.86,32.59,0.0
9034,2510.0,2515.0,1.0,0.0,7.83,0.0,0.0,26.0,0.0,0.0,1.0,1.51,17.3,6.92,10.45,16.57,0.0
9035,2510.0,2515.0,1.0,0.0,5.1033333333333335,0.0,0.0,27.0,0.0,0.0,0.0,1.0,25.44666666666667,0.0,11.403333333333334,24.930000000000003,0.0
9036,2510.0,2515.0,1.0,0.0,1.53,0.0,0.0,28.0,0.0,0.0,0.0,0.31,164.51,15.0,11.96,164.18,0.0
9037,2510.0,2515.0,1.0,0.0,46.06,0.0,4.0,3.0,0.0,0.0,1.0,6.12,37.1,152.0,17.9,36.88,0.0
9038,2510.0,2515.0,1.0,0.0,28.92,2.0,1.0,4.0,6.0,6.0,2.0,3.84,63.59,175.45,19.14,63.33,0.0
9039,2510.0,2515.0,1.0,0.0,39.42,0.0,2.0,5.0,1.0,1.0,0.0,3.13,14.0,30.69,11.41,13.65,5.0
9040,2510.0,2515.0,1.0,0.0,0.88,0.0,1.0,6.0,0.0,0.0,1.0,0.09,5.58,0.49,20.54,5.45,0.0
9041,2510.0,2515.0,1.0,0.0,43.43,0.0,1.0,7.0,1.0,1.0,0.0,5.79,37.25,149.71,18.62,37.03,0.0
9042,2510.0,2515.0,1.0,0.0,22.55,2.0,0.0,8.0,1.0,1.0,3.0,2.99,31.88,71.71,20.08,31.66,0.0
9043,2510.0,2515.0,1.0,0.0,40.54,0.0,2.0,9.0,1.0,1.0,0.0,4.03,26.96,34.79,6.52,26.34,14.0
9044,2515.0,2520.0,1.0,0.0,23.13,3.0,0.0,1.0,3.0,3.0,1.0,3.08,66.0,148.64,19.54,65.79,0.0
9046,2515.0,2520.0,1.0,0.0,30.51,0.0,2.0,11.0,0.0,0.0,0.0,2.01,31.74,23.16,4.91,30.93,15.0
9047,2515.0,2520.0,1.0,0.0,61.96,0.0,1.0,12.0,0.0,0.0,7.0,8.2,20.45,115.85,18.48,20.24,0.0
9048,2515.0,2520.0,1.0,0.0,13.18,0.0,7.0,13.0,3.0,3.0,0.0,1.74,63.05,80.48,19.43,62.84,0.0
9049,2515.0,2520.0,1.0,0.0,13.61,1.0,0.0,14.0,3.0,3.0,0.0,2.72,97.29,126.0,19.07,97.08,0.0
9051,2515.0,2520.0,1.0,0.0,18.24,0.0,0.0,16.0,3.0,3.0,0.0,3.65,82.88,145.0,19.24,82.67,0.0
9052,2515.0,2520.0,1.0,0.0,9.07,1.0,0.0,17.0,1.0,1.0,1.0,1.2,43.48,38.45,19.59,43.3,0.0
9053,2515.0,2520.0,1.0,0.0,48.84,0.0,1.0,18.0,1.0,1.0,0.0,3.9,81.31,69.31,3.54,80.18,48.0
9054,2515.0,2520.0,1.0,0.0,3.54,0.0,0.0,19.0,0.0,0.0,0.0,0.71,15.72,5.0,18.23,15.5,0.0
9055,2515.0,2520.0,1.0,0.0,36.91,0.0,1.0,2.0,0.0,0.0,1.0,2.45,17.15,52.44,16.8,16.9,5.0
9056,2515.0,2520.0,1.0,0.0,8.02,0.0,0.0,20.0,0.0,0.0,0.0,1.6,94.15,75.0,19.9,93.94,0.0
9057,2515.0,2520.0,1.0,0.0,2.04,0.0,0.0,21.0,0.0,0.0,0.0,0.41,165.5,20.0,11.89,165.16,0.0
9058,2515.0,2520.0,1.0,0.0,9.61,0.0,0.0,22.0,0.0,0.0,1.0,1.91,18.81,10.0,11.28,18.46,0.0
9059,2515.0,2520.0,1.0,0.0,3.6733333333333333,0.0,0.0,23.0,0.0,0.0,0.0,0.7333333333333333,24.96666666666667,0.0,13.969999999999999,24.623333333333335,0.0
9060,2515.0,2520.0,1.0,0.0,5.46,0.0,0.0,24.0,0.0,0.0,0.0,1.09,53.35,15.0,10.37,52.96,0.0
9061,2515.0,2520.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,32.97,5.0,16.78,32.74,0.0
9062,2515.0,2520.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,26.21,5.0,6.9,25.63,0.0
9064,2515.0,2520.0,1.0,0.0,1.53,0.0,0.0,28.0,0.0,0.0,0.0,0.31,166.69,15.0,11.81,166.35,0.0
9065,2515.0,2520.0,1.0,0.0,48.36,0.0,1.0,3.0,0.0,0.0,1.0,6.43,36.89,159.6,18.0,36.67,0.0
9066,2515.0,2520.0,1.0,0.0,29.76,2.0,1.0,4.0,4.0,4.0,2.0,3.96,62.79,180.52,19.38,62.54,0.0
9067,2515.0,2520.0,1.0,0.0,51.36,0.0,0.0,5.0,0.0,0.0,0.0,4.11,18.69,40.0,8.55,18.22,6.0
9068,2515.0,2520.0,1.0,0.0,9.05,0.0,0.0,6.0,0.0,0.0,0.0,1.18,6.2,5.0,18.47,5.98,0.0
9069,2515.0,2520.0,1.0,3.0,41.75,0.0,0.0,7.0,2.0,2.0,0.0,5.56,38.05,143.94,18.23,37.85,0.0
9070,2515.0,2520.0,1.0,0.0,22.16,2.0,0.0,8.0,0.0,0.0,1.0,2.94,31.5,70.47,20.32,31.31,0.0
9071,2515.0,2520.0,1.0,0.0,53.74,0.0,2.0,9.0,1.0,1.0,0.0,5.35,26.95,46.12,6.52,26.34,25.0
9072,2520.0,2525.0,1.0,0.0,23.96,2.0,0.0,1.0,3.0,3.0,2.0,3.19,66.07,153.95,19.51,65.87,0.0
9074,2520.0,2525.0,1.0,0.0,40.98,0.0,2.0,11.0,2.0,2.0,1.0,2.69,22.07,31.11,7.06,21.7,15.0
9075,2520.0,2525.0,1.0,0.0,42.64,0.0,0.0,12.0,0.0,0.0,7.0,5.63,20.46,79.72,18.47,20.25,0.0
9076,2520.0,2525.0,1.0,2.0,18.83,0.0,7.0,13.0,1.0,1.0,0.0,2.49,63.84,114.94,19.19,63.64,0.0
9077,2520.0,2525.0,1.0,0.0,13.4,0.0,0.0,14.0,1.0,1.0,3.0,2.67,96.9,124.05,19.15,96.65,0.0
9079,2520.0,2525.0,1.0,0.0,18.68,0.0,1.0,16.0,0.0,0.0,0.0,3.73,84.25,148.5,18.92,84.04,0.0
9080,2520.0,2525.0,1.0,0.0,10.03,1.0,0.0,17.0,3.0,3.0,2.0,1.33,44.01,42.52,19.35,43.79,0.0
9081,2520.0,2525.0,1.0,0.0,50.11,0.0,1.0,18.0,0.0,0.0,0.0,4.0,114.2,71.12,2.52,112.62,56.0
9082,2520.0,2525.0,1.0,0.0,3.54,0.0,0.0,19.0,0.0,0.0,0.0,0.71,15.71,5.0,18.24,15.49,0.0
9083,2520.0,2525.0,1.0,0.0,34.04,0.0,2.0,2.0,1.0,1.0,4.0,2.23,19.76,48.36,14.58,19.39,8.0
9084,2520.0,2525.0,1.0,0.0,8.02,0.0,0.0,20.0,0.0,0.0,0.0,1.6,94.35,75.0,19.86,94.15,0.0
9085,2520.0,2525.0,1.0,0.0,2.44,1.0,0.0,21.0,0.0,0.0,0.0,0.49,169.75,24.0,11.59,169.41,0.0
9086,2520.0,2525.0,1.0,0.0,4.95,0.0,0.0,22.0,0.0,0.0,0.0,0.97,18.56,5.15,11.44,18.16,0.0
9088,2520.0,2525.0,1.0,1.0,3.93,0.0,0.0,24.0,0.0,0.0,0.0,0.77,53.25,10.79,10.39,52.89,0.0
9089,2520.0,2525.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,33.02,5.0,16.76,32.78,0.0
9092,2520.0,2525.0,1.0,0.0,1.53,0.0,0.0,28.0,0.0,0.0,0.0,0.31,166.75,15.0,11.8,166.41,0.0
9093,2520.0,2525.0,1.0,1.0,48.92,0.0,2.0,3.0,1.0,1.0,0.0,6.51,36.99,161.44,17.95,36.77,0.0
9094,2520.0,2525.0,1.0,0.0,29.4,2.0,0.0,4.0,5.0,5.0,2.0,3.91,62.01,178.31,19.63,61.74,0.0
9095,2520.0,2525.0,1.0,0.0,67.72,0.0,4.0,5.0,0.0,0.0,0.0,5.36,27.38,52.73,5.83,26.69,20.0
9096,2520.0,2525.0,1.0,0.0,6.51,0.0,1.0,6.0,0.0,0.0,1.0,0.8,6.77,3.6,16.91,6.63,0.0
